Fuel Type Code,Station Name,Street Address,City,State,ZIP,Station Phone,Groups With Access Code,Access Days Time,EV Network,Latitude,Longitude,Status Code
ELEC,Jewel Osco 5343 N Broadway Chicago,5343 N Broadway,Chicago,IL,60640,888-264-2208,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,SHELL_RECHARGE,41.978844,-87.659321,E
ELEC,"EVANSTON, IL ROBERT CROWN 3",1717 Main St,Evanston,IL,60202,888-758-4389,Public,24 hours daily,ChargePoint Network,42.034153,-87.6969,E
ELEC,"EVANSTON, IL ROBERT CROWN 2",1720 Main St,Evanston,IL,60202,888-758-4389,Public,24 hours daily,ChargePoint Network,42.034083,-87.697274,E
ELEC,"EVANSTON, IL ROBERT CROWN 1",1801 Main St,Evanston,IL,60202,888-758-4389,Public,24 hours daily,ChargePoint Network,42.034075,-87.697548,E
ELEC,"Meijer Bloomingdale (Bloomingdale, IL)",130 S Gary Ave,Bloomingdale,IL,60108,833-632-2778,Public,24 hours daily,Electrify America,41.95389,-88.12231,E
ELEC,2205 POINT BLVD STATION 2,2205 Point Blvd,Elgin,IL,60123,888-758-4389,Public,24 hours daily,ChargePoint Network,42.08035,-88.331523,E
ELEC,Illini Community Hospital,640 West Washington,Pittsfield,IL,62363,888-998-2546,Public,24 hours daily,Blink Network,39.607144,-90.8148938,E
ELEC,UIC 1100 Wood Street,1100 South Wood Street,Chicago,IL,60612,888-998-2546,Public,24 hours daily,Blink Network,41.867904,-87.67315,E
ELEC,LEFT BANK CS STATION 1,300 N Canal St,Chicago,IL,60606,888-758-4389,Public,24 hours daily,ChargePoint Network,41.887215,-87.640641,E
ELEC,Wally’s,1 Holiday Rd,Pontiac,IL,61764,815-844-8690,TEMPORARILY UNAVAILABLE (Public),24 hours daily,Non-Networked,40.870116,-88.669188,T
ELEC,"Walmart 1737 (Villa Park, IL)",900 South Route 83,Villa Park,IL,60181,833-632-2778,Public,24 hours daily,Electrify America,41.87287,-87.96243,E
ELEC,Cinemark 16 IMAX Woodridge,6500 Route 53,Woodridge,IL,60517,888-264-2208,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,SHELL_RECHARGE,41.767314,-88.069599,E
ELEC,CITY HALL STATION #1,222 E 9th St,Lockport,IL,60441,888-758-4389,Public,24 hours daily,ChargePoint Network,41.589768,-88.055188,E
ELEC,"Meijer Evergreen Park (Evergreen Park, IL)",9200 S Western Ave,Evergreen Park,IL,60805,833-632-2778,Public,24 hours daily,Electrify America,41.72509,-87.68338,E
ELEC,Blessing Health Center,4800 Maine St.,Quincy,IL,62301,888-998-2546,Public,24 hours daily,Blink Network,39.929595,-91.337851,E
ELEC,"BofA Oak Park (Oak Park, IL)",6720 W Roosevelt Rd,Oak Park,IL,60304,833-632-2778,Public,24 hours daily,Electrify America,41.8656,-87.79148,E
ELEC,Meijer - Tesla Supercharger,808 IL-59,Aurora,IL,60504,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,41.769111,-88.208052,E
ELEC,Bethlehem Industries - Tesla Destination,1350 Shore Rd,Naperville,IL,60563,877-798-3752,Private,,Non-Networked,41.792587,-88.226264,E
ELEC,Boxer Property - Tesla Destination,3030 Warrenville Rd,Lisle,IL,60532,877-798-3752,Private,,Non-Networked,41.809882,-88.112388,E
ELEC,Bulaw Welding - Tesla Destination,750 N Rohlwing Rd,Itasca,IL,60143,877-798-3752,Private,,Tesla Destination,41.97904,-88.0324,E
ELEC,Guaranteed Rate Field - White Sox - Tesla Destination,5 S Damen Ave,Chicago,IL,60612,877-798-3752,Private,,Tesla Destination,41.829851,-87.633706,E
ELEC,Hampton Inn by Hilton Champaign/Urbana - Tesla Destination,3308 Mission Dr,Champaign,IL,61822,877-798-3752,Public,,Non-Networked,40.071444,-88.311557,E
ELEC,Hunter Douglas Metals - Tesla Destination,915 W 175th St,Homewood,IL,60430,877-798-3752,Private,,Tesla Destination,41.57106,-87.639035,E
ELEC,Maryknoll Park - Tesla Destination,845 Pershing Ave,Glen Ellyn,IL,60137,877-798-3752,Public,,Non-Networked,41.857097,-88.05077,E
ELEC,McDonald's HQ - Tesla Destination,110 N Carpenter,Chicago,IL,60607,877-798-3752,Private,,Non-Networked,41.883313,-87.653131,E
ELEC,Parking Garage - 70 West Madison - Tesla Destination,11 N Clark St,Chicago,IL,60602,877-798-3752,Public,,Non-Networked,41.882312,-87.630943,E
ELEC,Podolsky Circle CORFAC International - Tesla Destination,1700 W Higgins Rd Ste 280,Des Plaines,IL,60018,877-798-3752,Private,,Non-Networked,41.997687,-87.879403,E
ELEC,Rabine Group - Tesla Destination,900 National Pkwy Suite 260,Schaumburg,IL,60173,877-798-3752,Private,,Tesla Destination,42.045775,-88.052737,E
ELEC,Sofitel Chicago - Tesla Destination,20 E Chestnut St,Chicago,IL,60611,877-798-3752,Public,,Non-Networked,41.898653,-87.627307,E
ELEC,Transwestern Naperville Corporate Center - Tesla Destination,1240 E Diehl Rd Ste 304,Naperville,IL,60563,877-798-3752,Private,,Tesla Destination,41.800615,-88.12294,E
ELEC,United Center - Tesla Destination,1901 W Madison St,Chicago,IL,60612,877-798-3752,Private,,Tesla Destination,41.880647,-87.674153,E
ELEC,Village of Oak Brook - Golf Club - Tesla Destination,2606 York Road,Oak Brook,IL,60523,877-798-3752,Public,,Non-Networked,41.841189,-87.930678,E
ELEC,"Virgin Hotels, Chicago - LAZ Parking - Tesla Destination",203 N Wabash Ave,Chicago,IL,60601,877-798-3752,Public,,Tesla Destination,41.88605,-87.626025,E
ELEC,Walgreens Co - Tesla Destination,106 Wilmot Rd,Deerfield,IL,60015,877-798-3752,Private,,Non-Networked,42.155556,-87.869894,E
ELEC,Women's Health Group - Tesla Destination,5311 S Harlem Ave,Chicago,IL,60638,877-798-3752,Private,,Tesla Destination,41.79537,-87.8011,E
ELEC,WTTW Chicago Public Media - Tesla Destination,5400 St Louis Ave,Chicago,IL,60625,877-798-3752,Private,,Non-Networked,41.979655,-87.716935,E
ELEC,Zebra Technologies - Tesla Destination,3 Overlook Point,Lincolnshire,IL,60069,877-798-3752,Private,,Tesla Destination,42.187552,-87.933708,E
ELEC,Woodman's - Tesla Supercharger,1550 Deerfield Parkway,Buffalo Grove,IL,60089,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,42.169081,-87.922739,E
ELEC,VOMP VILLAGE HALL 1,50 s Emerson,Mount Prospect,IL,60056,888-758-4389,Public,24 hours daily,ChargePoint Network,42.065174,-87.93597,E
ELEC,FPDWC STATION 1,501 E Romeo Rd,Romeoville,IL,60446,888-758-4389,Public,24 hours daily,ChargePoint Network,41.640037,-88.069976,E
ELEC,NEC PARKING STATION 1,450 N Kinzie Ave Bradley Illinois 60915,Bradley,IL,60915,888-758-4389,Public,Mon 6:00am - 11:00pm; Tue 6:00am - 11:00pm; Wed 6:00am - 11:00pm; Thu 6:00am - 11:00pm; Fri 6:00am - 11:00pm; Sat 6:00am - 11:00pm; Sun 6:00am - 11:00pm,ChargePoint Network,41.150319,-87.850318,E
ELEC,Naperville Crossings Aldi,2832 Illinois Route 59,Naperville,IL,60564,888-264-2208,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,SHELL_RECHARGE,41.715901,-88.206838,E
ELEC,Naperville Crossings Panera,2832 Illinois Route 59,Naperville,IL,60564,888-264-2208,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,SHELL_RECHARGE,41.713215,-88.206992,E
ELEC,"Meijer Aurora (Aurora, IL)",808 North Route 59,Aurora,IL,60504,833-632-2778,Public,24 hours daily,Electrify America,41.76915,-88.20774,E
ELEC,"Meijer Oswego (Oswego, IL)",2700 US-34,OSWEGO,IL,60543,833-632-2778,Public,24 hours daily,Electrify America,41.70053,-88.31163,E
ELEC,Woodfield Village Green,1410 E Golf Rd,Schaumburg,IL,60173,833-632-2778,Public,24 hours daily,Electrify America,42.0524,-88.04451,E
ELEC,Firefly Grill,1810 Avenue of Mid-America,Effingham,IL,62401,833-632-2778,Public,24 hours daily,Electrify America,39.13839,-88.57131,E
ELEC,"BofA Lake Zurich Commons IL4-844 (Lake Zurich, IL)",790 W MAIN ST,Lake Zurich,IL,60047,833-632-2778,Public,24 hours daily,Electrify America,42.19072,-88.1094,E
ELEC,"Simon Orland Square (Orland Park, IL)",288 ORLAND SQUARE DR,Orland Park,IL,60462,833-632-2778,Public,24 hours daily,Electrify America,41.61712,-87.8484,E
ELEC,BMW NORTHFIELD STATION 02,770 Frontage Rd,Northfield,IL,60093,888-758-4389,Public,24 hours daily,ChargePoint Network,42.111489,-87.776132,E
ELEC,PEOPLES GAS PETC 2,4228 W 35th Pl PETC,Chicago,IL,60632,888-758-4389,Public,24 hours daily,ChargePoint Network,41.831297,-87.73148,E
ELEC,PEOPLES GAS PETC 3,4228 W 35th Pl PETC,Chicago,IL,60632,888-758-4389,Public,24 hours daily,ChargePoint Network,41.831252,-87.731403,E
ELEC,NICHE 905 EV STATION 02,905 N Orleans St,Chicago,IL,60610,888-758-4389,Public,24 hours daily,ChargePoint Network,41.899418,-87.636886,E
ELEC,KISHWAUKEE WRD KWRD CHARGER #3,1301 Sycamore Rd.,DeKalb,IL,60115,888-758-4389,Public,24 hours daily,ChargePoint Network,41.942835,-88.738912,E
ELEC,Amazon Fresh Naperville - Route 59,3116 IL-59 Hwy,Naperville,IL,60564,888-264-2208,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,SHELL_RECHARGE,41.708797,-88.204488,E
ELEC,Sawmill Station,6939 Dempster Street,Morton Grove,IL,60053,888-264-2208,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,SHELL_RECHARGE,42.039687,-87.798534,E
ELEC,"CFP II, LLC 204",240 E Illinois St,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.891099,-87.621074,E
ELEC,540 W. MADISON LL1 - 3,540 West Madison St,Chicago,IL,60661,888-758-4389,Public,24 hours daily,ChargePoint Network,41.883025,-87.642101,E
ELEC,INTERPARK 50 EAST OHIO 1,50 E Ohio St,Chicago,IL,60611,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,ChargePoint Network,41.892773,-87.625687,T
ELEC,3RD FLOOR GREENWAY-2,60 W Kinzie St,Chicago,IL,60661,888-758-4389,Public,24 hours daily,ChargePoint Network,41.889364,-87.630365,E
ELEC,3RD FLOOR GREENWAY-1,60 W Kinzie St,Chicago,IL,60661,888-758-4389,Public,24 hours daily,ChargePoint Network,41.889364,-87.630328,E
ELEC,900 SELF PARK PLUG AND SHOP 3,911 N. Rush St,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.899716,-87.626346,E
ELEC,900 SELF PARK PLUG AND SHOP 1,911 N. Rush St,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.89982,-87.626379,E
ELEC,900 SELF PARK PLUG AND SHOP 4,911 N. Rush St,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.899639,-87.626307,E
ELEC,SW IL COLLEGE STATION #1,2500 Carlyle Avenue,Belleville,IL,62221,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,38.518851,-89.923964,T
ELEC,NORTHWESTERN NORTH GARAGE 2,2311 N. Campus Dr,Evanston,IL,60208,888-758-4389,Public,24 hours daily,ChargePoint Network,42.059445,-87.674128,E
ELEC,NORTHWESTERN NORTH GARAGE 1,2311 N. Campus Dr,Evanston,IL,60208,888-758-4389,Public,24 hours daily,ChargePoint Network,42.059386,-87.674158,E
ELEC,NORTHWESTERN NORTH GARAGE 3,2311 N. Campus Dr,Evanston,IL,60208,888-758-4389,Public,24 hours daily,ChargePoint Network,42.059383,-87.67417,E
ELEC,PARKING GARAGE P1 GW,111 S Wacker Dr,Chicago,IL,60606,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,41.880391,-87.636605,T
ELEC,PARKING GARAGE P2 GW,111 S Wacker Dr,Chicago,IL,60606,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,41.880437,-87.636733,T
ELEC,PARKING GARAGE P3 GW,111 S Wacker Dr,Chicago,IL,60606,888-758-4389,Public,24 hours daily,ChargePoint Network,41.880286,-87.636538,E
ELEC,PARKING GARAGE P3 NGW,111 S Wacker Dr,Chicago,IL,60606,888-758-4389,Public,24 hours daily,ChargePoint Network,41.880395,-87.636583,E
ELEC,"EVANSTON, IL CIVIC CENTER NO",2100 Ridge Ave,Evanston,IL,60201,888-758-4389,Public,24 hours daily,ChargePoint Network,42.056752,-87.687364,E
ELEC,"EVANSTON, IL SHERMAN PLAZA 1",821 Davis St,Evanston,IL,60201,888-758-4389,Public,24 hours daily,ChargePoint Network,42.047279,-87.683154,E
ELEC,"EVANSTON, IL SHERMAN PLAZA 3",821 Davis St,Evanston,IL,60201,888-758-4389,Public,24 hours daily,ChargePoint Network,42.047319,-87.683219,E
ELEC,OAK PARK 1 HOLLY COURT 3A,1149 Holly Ct,Oak Park,IL,60301,888-758-4389,Public,24 hours daily,ChargePoint Network,41.889417,-87.804171,E
ELEC,OAK PARK 1 HOLLEY COURT,1149 Holly Ct,Oak Park,IL,60301,888-758-4389,Public,24 hours daily,ChargePoint Network,41.889449,-87.804203,E
ELEC,EDENS GARAGE,630 Dundee Rd,Northbrook,IL,60062,888-758-4389,Public,24 hours daily,ChargePoint Network,42.139054,-87.79708,E
ELEC,IRVINE  CO  OFC 71SW B2 02-03,71 S Wacker Dr,Chicago,IL,60606,888-758-4389,Public,24 hours daily,ChargePoint Network,41.880925,-87.636038,E
ELEC,DISTRICT 214 FVEC 2,Unnamed Road,Arlington Heights,IL,60005,888-758-4389,Public,24 hours daily,ChargePoint Network,42.047295,-87.973307,E
ELEC,DISTRICT 214 FVEC 1,2121 S Goebbert Rd,Arlington Heights,IL,60005,888-758-4389,Public,24 hours daily,ChargePoint Network,42.047245,-87.973323,E
ELEC,HY VEE SPRGFLD IL EAST,2115 S MacArthur Blvd,Springfield,IL,62704,888-758-4389,Public,24 hours daily,ChargePoint Network,39.7753,-89.66895,E
ELEC,PECK FARM EV STATION 02,4038 Kaneville Rd,Geneva,IL,60134,888-758-4389,Public,24 hours daily,ChargePoint Network,41.86948,-88.36306,E
ELEC,NORTHWESTERN SOUTH GARAGE 3,1850 Campus Dr,Evanston,IL,60208,888-758-4389,Public,24 hours daily,ChargePoint Network,42.050514,-87.673331,E
ELEC,NORTHWESTERN SOUTH GARAGE 2,1850 Campus Dr,Evanston,IL,60208,888-758-4389,Public,24 hours daily,ChargePoint Network,42.050597,-87.673564,E
ELEC,DISTRICT 214 PHS 2,801 W Kensington Rd,Mount Prospect,IL,60056,888-758-4389,Public,24 hours daily,ChargePoint Network,42.080333,-87.950014,E
ELEC,OPTIMA LEVEL 3,220 E Illinois St,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.891113,-87.621403,E
ELEC,OPTIMA LEVEL 5,220 E Illinois St,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.891147,-87.621408,E
ELEC,OPTIMA LEVEL 4,220 E Illinois St,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.891121,-87.621419,E
ELEC,MOMENT MOMENT 2,545 N McClurg Ct,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.892053,-87.617242,E
ELEC,OAK PARK 1 AVENUE GARAGE 3,754 North Blvd,Oak Park,IL,60301,888-758-4389,Public,24 hours daily,ChargePoint Network,41.887376,-87.793742,E
ELEC,ADVOCATE CHRIST GARAGE B,4440 95th St,Oak Lawn,IL,60453,888-758-4389,Public,24 hours daily,ChargePoint Network,41.721844,-87.732848,E
ELEC,WOODMAN'S BG WEST,1550 Deerfield Pkwy,Buffalo Grove,IL,60089,888-758-4389,Public,24 hours daily,ChargePoint Network,42.16815,-87.922672,E
ELEC,UNITED ORD LOT UNITED 6,5600 Bessie Coleman Dr,Chicago,IL,60666,888-758-4389,Public,24 hours daily,ChargePoint Network,41.981234,-87.888678,E
ELEC,UNITED ORD LOT UNITED 5,5600 Bessie Coleman Dr,Chicago,IL,60666,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,41.98128,-87.888622,T
ELEC,UNITED ORD LOT UNITED 4,5600 Bessie Coleman Dr,Chicago,IL,60666,888-758-4389,Public,24 hours daily,ChargePoint Network,41.98125,-87.888829,E
ELEC,UNITED ORD LOT UNITED 3,5600 Bessie Coleman Dr,Chicago,IL,60666,888-758-4389,Public,24 hours daily,ChargePoint Network,41.981407,-87.888652,E
ELEC,UNITED ORD LOT UNITED 1,5600 Bessie Coleman Dr,Chicago,IL,60666,888-758-4389,Public,24 hours daily,ChargePoint Network,41.98117,-87.888711,E
ELEC,UNITED ORD LOT UNITED 2,5600 Bessie Coleman Dr,Chicago,IL,60666,888-758-4389,Public,24 hours daily,ChargePoint Network,41.981303,-87.888644,E
ELEC,UNITED ORD LOT UNITED 8,5600 Bessie Coleman Dr,Chicago,IL,60666,888-758-4389,Public,24 hours daily,ChargePoint Network,41.981142,-87.888646,E
ELEC,PRAIRIE STATE PRAIRIE STATE 2,299 S Coolidge St,Chicago Heights,IL,60411,888-758-4389,Public,24 hours daily,ChargePoint Network,41.525754,-87.639809,E
ELEC,RUSH OAKBROOK RUSH OAKBROOK 3,2011 York Rd,Oak Brook,IL,60523,888-758-4389,Public,24 hours daily,ChargePoint Network,41.849591,-87.927172,E
ELEC,SP PLUS CORP MCCORMICK 1,2301 S Prairie Ave,Chicago,IL,60616,888-758-4389,Public,24 hours daily,ChargePoint Network,41.851227,-87.620567,E
ELEC,HF HF-2,3740 N Halsted St,Chicago,IL,60613,888-758-4389,Public,24 hours daily,ChargePoint Network,41.950568,-87.649802,E
ELEC,ADVOCATE GOOD SHEPHERD 1,450 W State Rte 22,Tower Lakes,IL,60010,888-758-4389,Public,24 hours daily,ChargePoint Network,42.195393,-88.171881,E
ELEC,WOODMAN'S STORE 43 WEST,27555 IL RTE 120,Lakemoor,IL,60051,888-758-4389,Public,24 hours daily,ChargePoint Network,42.32142,-88.16632,E
ELEC,300PARK 300 PARK,300 Park Blvd,Itasca,IL,60143,888-758-4389,Public,24 hours daily,ChargePoint Network,41.989672,-88.021146,E
ELEC,SOLDIER FIELD STATION 01,1410 Museum Campus Dr,Chicago,IL,60605,888-758-4389,Public,24 hours daily,ChargePoint Network,41.863495,-87.616445,E
ELEC,SOLDIER FIELD STATION 03,1410 Museum Campus Dr,Chicago,IL,60605,888-758-4389,Public,24 hours daily,ChargePoint Network,41.863455,-87.616349,E
ELEC,GVC PARKING G 03,250 S Grove Ave,Elgin,IL,60120,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,42.031641,-88.279539,T
ELEC,GVC PARKING G 02,250 S Grove Ave,Elgin,IL,60120,888-758-4389,Public,24 hours daily,ChargePoint Network,42.031647,-88.278775,E
ELEC,HY VEE PEORIA 2 WEST,7610 N Orange Prairie Rd,Peoria,IL,61615,888-758-4389,Public,24 hours daily,ChargePoint Network,40.780122,-89.678573,E
ELEC,MEIJER STORES 228 RLLG MEAD 1,1301 Meijer Dr.,Rolling Meadow,IL,60008,888-758-4389,Public,24 hours daily,ChargePoint Network,42.048213,-87.994654,E
ELEC,MOTORWERKS1475 STATION 9,1475 Barrington Rd,Barrington,IL,60010,888-758-4389,Public,24 hours daily,ChargePoint Network,42.129078,-88.135692,E
ELEC,MOTORWERKS1475 STATION 11,1475 Barrington Rd,Barrington,IL,60010,888-758-4389,Public,24 hours daily,ChargePoint Network,42.128951,-88.135717,E
ELEC,MOTORWERKS1475 STATION 3,1475 Barrington Rd,Barrington,IL,60010,888-758-4389,Public,24 hours daily,ChargePoint Network,42.129608,-88.135708,E
ELEC,SWEC_ SWC HOLDAY LV3,2011 Formosa Rd,Troy,IL,62294,888-758-4389,Public,24 hours daily,ChargePoint Network,38.734423,-89.914313,E
ELEC,BUCK MANAGEMENT LEVEL 2 249,845 W Madison St,Chicago,IL,60607,888-758-4389,Public,24 hours daily,ChargePoint Network,41.880822,-87.649123,E
ELEC,BUCK MANAGEMENT LEVEL 2 246,845 W Madison St,Chicago,IL,60607,888-758-4389,Public,24 hours daily,ChargePoint Network,41.88071,-87.649101,E
ELEC,BUCK MANAGEMENT LEVEL 2 324,845 W Madison St,Chicago,IL,60607,888-758-4389,Public,24 hours daily,ChargePoint Network,41.880838,-87.649007,E
ELEC,PEOPLES GAS CENTRAL EV3,4207 W 35th Pl Central Shop,Chicago,IL,60646,888-758-4389,Public,24 hours daily,ChargePoint Network,41.989425,-87.730459,E
ELEC,PEOPLES GAS CENTRAL EV4,4207 W 35th Pl Central Shop,Chicago,IL,60646,888-758-4389,Public,24 hours daily,ChargePoint Network,41.989217,-87.730352,E
ELEC,PEOPLES GAS EV16,4025 W Peterson Ave North Shop,Chicago,IL,60646,888-758-4389,Public,24 hours daily,ChargePoint Network,41.989433,-87.730298,E
ELEC,PEOPLES GAS EV14,4025 W Peterson Ave North Shop,Chicago,IL,60646,888-758-4389,Public,24 hours daily,ChargePoint Network,41.989417,-87.730331,E
ELEC,PEOPLES GAS EV17,4025 W Peterson Ave North Shop,Chicago,IL,60646,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,41.989441,-87.730298,T
ELEC,PEOPLES GAS EV13,4025 W Peterson Ave North Shop,Chicago,IL,60646,888-758-4389,Public,24 hours daily,ChargePoint Network,41.98952,-87.730309,E
ELEC,PEOPLES GAS CENTRAL EV6,4207 W 35th Pl Central Shop,Chicago,IL,60646,888-758-4389,Public,24 hours daily,ChargePoint Network,41.989265,-87.730288,E
ELEC,PEOPLES GAS EV1,4341 W 35th Pl Logistics Support,Chicago,IL,60646,888-758-4389,Public,24 hours daily,ChargePoint Network,41.989385,-87.730277,E
ELEC,PEOPLES GAS CENTRAL EV2,4207 W 35th Pl Central Shop,Chicago,IL,60646,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,41.989265,-87.730213,T
ELEC,PEOPLES GAS EV3,4341 W 35th Pl Logistics Support,Chicago,IL,60646,888-758-4389,Public,24 hours daily,ChargePoint Network,41.989377,-87.73017,E
ELEC,ADVOCATE ASSH CAC WEST,17800 Kedzie Ave,Hazel Crest,IL,60429,888-758-4389,Public,24 hours daily,ChargePoint Network,41.56561,-87.698306,E
ELEC,2205 POINT BLVD STATION 1,2205 Point Blvd,Elgin,IL,60123,888-758-4389,Public,24 hours daily,ChargePoint Network,42.080382,-88.331465,E
ELEC,PEOPLES GAS PETC 1,4228 W 35th Pl PETC,Chicago,IL,60632,888-758-4389,Public,24 hours daily,ChargePoint Network,41.831199,-87.730815,E
ELEC,KISHWAUKEE WRD KWRD CHARGER #2,1301 Sycamore Rd.,DeKalb,IL,60115,888-758-4389,Public,24 hours daily,ChargePoint Network,41.942802,-88.73887,E
ELEC,WOODVIEW APT WOODVIEW APTS,15 Parkway North Boulevard,Deerfield,IL,60015,888-758-4389,Public,24 hours daily,ChargePoint Network,42.166022,-87.876825,E
ELEC,EV PILOT CPFLVILLE,500 W Winchester Rd,Libertyville,IL,60048,888-758-4389,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,ChargePoint Network,42.298595,-87.960502,E
ELEC,COOK EV PROGRAM CC SKOKIE,5515 Old Orchard Rd,Skokie,IL,60077,888-758-4389,Public,Mon 8:00am - 8:00pm; Tue 8:00am - 8:00pm; Wed 8:00am - 8:00pm; Thu 8:00am - 8:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 8:00pm,ChargePoint Network,42.063726,-87.764725,E
ELEC,COOK EV PROGRAM CC RM COURT,2121 Euclid Ave,Rolling Meadows,IL,60008,888-758-4389,Public,Mon 8:00am - 8:00pm; Tue 8:00am - 8:00pm; Wed 8:00am - 8:00pm; Thu 8:00am - 8:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 8:00pm,ChargePoint Network,42.087688,-88.008383,E
ELEC,COOK EV PROGRAM CC BRIDGEVIEW,10116-10200 S 76th Ave,Bridgeview,IL,60455,888-758-4389,Public,Mon 8:00am - 8:00pm; Tue 8:00am - 8:00pm; Wed 8:00am - 8:00pm; Thu 8:00am - 8:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 8:00pm,ChargePoint Network,41.706514,-87.809793,E
ELEC,COOK EV PROGRAM CC MARKHAM,Albany Ave,Markham,IL,60428,888-758-4389,Public,Mon 8:00am - 8:00pm; Tue 8:00am - 8:00pm; Wed 8:00am - 8:00pm; Thu 8:00am - 8:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 8:00pm,ChargePoint Network,41.589229,-87.692116,E
ELEC,ST 1400 & 1450 TOWER 2 LOWER D,1450 American Ln,Schaumburg,IL,60173,888-758-4389,Public,24 hours daily,ChargePoint Network,42.045316,-88.044042,E
ELEC,VILLAGE STATION VILLAGE HALL 2,5201 Oakton St,Skokie,IL,60077,888-758-4389,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,ChargePoint Network,42.025525,-87.7566,E
ELEC,EV PILOT JUVENILE COURTS,24647 N Milwaukee ave,Vernon Hills,IL,60061,888-758-4389,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,ChargePoint Network,42.221668,-87.937533,E
