Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Target - Tesla Supercharger,1650 New Brighton Boulevard,,Minneapolis,MN,55413,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,GPS,45.004478,-93.228702,2024-07-01,167425,2024-08-14 18:58:22 UTC,P,,,2020-10-05,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TARGET T1095 STATION 2,1650 New Brighton Blvd,,Minneapolis,MN,55413,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.004242,-93.228511,2024-12-10,167591,2024-12-10 01:18:48 UTC,,,,2020-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TARGET T0100 STATION 1,13201 Ridgedale Dr,,Minnetonka,MN,55305,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.970514,-93.447014,2024-12-10,167592,2024-12-10 01:17:21 UTC,,,,2020-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BN PARK STATION 1,100 Aldrich Ave SW 1st Street SW,,Wadena,MN,56482,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.441806,-95.137942,2024-12-10,167648,2024-12-10 01:17:03 UTC,,,,2020-10-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HENNEPIN COUNTY TARGETFIELDSTN1,500 N 5th St,Located inside the parking ramp next to the parking booth. Enterance is off the 5th Street N or 6th Ave N entrance.,Minneapolis,MN,55401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.983616,-93.278599,2024-12-10,168103,2024-12-10 00:32:17 UTC,,,,2020-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HUTCH UTILITIES DC FAST 1,206 Main St S,Girls Scout Park,Hutchinson,MN,55350,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.89464,-94.36979,2024-12-10,168144,2024-12-10 01:19:29 UTC,,,,2020-11-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UNIV ST THOMAS TOMMIE 4,139 Cleveland Ave N,"In Parking Structure, Unavailable Mon-Fri Midnight to 4pm due parking structure being closed.",Saint Paul,MN,55104,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.945845,-93.188108,2024-12-10,168329,2024-12-10 01:18:06 UTC,,,,2020-11-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UNIV ST THOMAS TOMMIE 1,75 Cleveland Ave N,In Parking Structure,Saint Paul,MN,55104,,888-758-4389,T,2024-11-07,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.943752,-93.18832,2024-12-10,168330,2024-12-10 01:16:58 UTC,,,,2020-11-12,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Colwell Partners,1015 Glenwood Ave,,Minneapolis,MN,55405,,,E,,Private - Credit card at all times,24 hours daily; Also accepts PayPal and Apple Pay,A D M V,,,,,4,,,EV Connect,http://evconnect.com/,GPS,44.97978,-93.292295,2020-12-03,168460,2021-03-11 23:22:17 UTC,P,,,2020-08-29,,,,,J1772,US,,,,Privé - Carte de crédit en tout temps,,private,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,true,
ELEC,ST LOUIS PARK WHNC INTER CTR2,8300 W Franklin Ave,West side of parking lot,St. Louis Park,MN,55426,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.96518,-93.38711,2024-12-10,168473,2024-12-10 01:17:29 UTC,,,,2020-11-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Eagle Ridge Resort at Lutsen Mountains - Tesla Destination,467 Ski Hill Rd,,Lutsen,MN,55612,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,47.659204,-90.712249,2024-07-01,168747,2024-10-16 16:58:41 UTC,P,,,2018-07-16,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Fairfield Inn & Suites by Marriott Eden Prairie - Tesla Destination,11325 Viking Dr,,Eden Prairie,MN,55344,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.862473,-93.419917,2024-07-01,168768,2024-10-16 16:58:41 UTC,P,,,2018-06-20,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Perbix (Tesla) - Tesla Destination,9405 Winnetka Ave N,,Brooklyn Park,MN,55445,,877-798-3752,E,,Private,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.127868,-93.382541,2024-07-01,169023,2024-10-16 16:58:41 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Privé,,private,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Renaissance Minneapolis Hotel - Tesla Destination,225 S 3rd St,,Minneapolis,MN,55401,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.980358,-93.263366,2024-07-01,169067,2024-10-16 16:58:41 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Rental Property-Inver Grove Hts - Tesla Destination,1630 52nd St E,,Inver Grove Hts,MN,55077,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.873846,-93.073817,2024-07-01,169068,2024-10-16 16:58:41 UTC,P,,,2018-06-13,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,SW Transit - Tesla Destination,13500 Technology Dr,,Eden Prairie,MN,55344,,877-798-3752,E,,Private,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.860004,-93.443051,2024-07-01,169151,2024-10-16 16:58:41 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Privé,,private,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Timberlake Lodge Hotel & 17th Street Grill - Tesla Destination,144 SE 17th St,,Grand Rapids,MN,55744,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.213323,-93.52725,2024-07-01,169207,2024-10-16 16:58:41 UTC,P,,,2019-10-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Children's Museum of Southern Minnesota,224 Lamm St,,Mankato,MN,56001,,507-386-0279,E,,Public,24 hours daily,,,,,,2,,,AMPUP,https://ampup.io/,200-9,44.16196,-94.013086,2023-05-03,169697,2024-01-31 22:07:01 UTC,P,,,2020-12-01,,,,,J1772,US,,,,Public,,public,,,MUSEUM,,,,,,,Paid,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,MYSTIC LAKE CNT NORTH LOT 3,2400 Mystic Lake Blvd,,Prior Lake,MN,55372,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.733741,-93.475562,2024-12-10,170447,2024-12-10 00:52:10 UTC,,,,2020-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Coborns - Mora Municipal Utilities,710 Frankie Lane,,Mora,MN,55051,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,45.86844,-93.29087,2024-12-09,170714,2024-12-09 04:03:40 UTC,,,,2020-12-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,City Of Detroit Lakes,200 Holmes Street East,,Detroit Lakes,MN,56501,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,46.81722,-95.84321,2024-12-09,170715,2024-12-09 04:03:39 UTC,,,,2020-12-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,City Of Bemidji,317 4th Street Northwest,,Bemidji,MN,56601,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,47.47172,-94.88329,2024-12-09,170716,2024-12-09 04:03:40 UTC,,,,2020-12-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,City Of Grand Rapids,316 North Pokegama Avenue,,Grand Rapids,MN,55744,,1-888-493-3638,E,,Public,,,,,,,,2,,ZEFNET,https://www.zefenergy.com,GPS,47.23544,-93.52754,2024-12-09,170718,2024-12-09 04:03:39 UTC,,,,2020-12-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"George F Crosby Park - Crosby, MN",199 1st St SE,,Crosby,MN,56441,,612-688-4596,T,2024-08-01,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,1,,ZEFNET,https://www.zefenergy.com,GPS,46.481604,-93.948865,2024-05-09,170721,2024-05-09 20:32:20 UTC,P,,,2020-12-28,,,,,CHADEMO J1772 J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Hub 71 Food and Gas,3 US-71,,Sebeka,MN,56477,,218-837-2244,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,46.629498,-95.096097,2023-04-06,170724,2024-01-31 22:07:01 UTC,P,,,2020-12-28,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,HY VEE EAGAN NORTH,1500 Central Park Commons Dr,Charging stations are located under wind turbines,Eagan,MN,55121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.83481,-93.170574,2024-12-10,171520,2024-12-10 00:41:07 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HOLIDAY INN! HOLIDAY INN 02,200 W 1st St,,Duluth,MN,55802,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.78517,-92.102083,2024-12-10,171544,2024-12-10 00:31:11 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MILL ST RAMP MILL ST RAMP 1,725 Mill St,,Wayzata,MN,55391,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.969752,-93.510644,2024-12-10,171738,2024-12-10 00:48:14 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,THOMSON REUTERS THOMSON REUTERS,610 Opperman Dr,-Located to left of main enterance,Eagan,MN,55123,,888-758-4389,T,2024-07-17,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.82507,-93.112752,2024-12-10,171880,2024-12-10 00:31:53 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MINNEAPOLIS HAAF RAMP L2-1,424 S 4th St,,Minneapolis,MN,55415,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.977309,-93.263051,2024-12-10,171940,2024-12-10 01:07:19 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3M 280 STATION #6,277 Conway Ave,280 South Lot - East Side of lot,Maplewood,MN,55119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.957062,-93.003069,2024-12-10,172019,2024-12-10 00:40:22 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3M 220 GUEST PARK,11th St,3M Center B220 Surface Lot Guest Parking,Maplewood,MN,55119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.95075,-92.997275,2024-12-10,172024,2024-12-10 00:45:12 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MINNESOTA STATE LOT 11A - 1,West Road - Lot 11A,,Mankato,MN,56001,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.146623,-94.001755,2024-12-10,172325,2024-12-10 00:48:13 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARLETON JAMES HALL WEST,140 Nevada St,,Northfield,MN,55057,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.460293,-93.15224,2024-12-10,172437,2024-12-10 01:06:43 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ROSEDALE CENTER STATION 1,10 Rosedale Center,,Roseville,MN,55113,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.013279,-93.17085,2024-12-10,172463,2024-12-10 00:44:40 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3M 280 STATION #1,2261 Conway Avenue,280 South Lot - East Side of lot,Maplewood,MN,55144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.95693,-93.003255,2024-12-10,172626,2024-12-10 00:40:22 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3M 280 STATION #3,2261 Conway Avenue,280 South Lot - East Side of lot,Maplewood,MN,55144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.956954,-93.00314,2024-12-10,172627,2024-12-10 00:40:21 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3M 280 STATION #5,2261 Conway Avenue,280 South Lot - East Side of lot,Maplewood,MN,55144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.957109,-93.002863,2024-12-10,172628,2024-12-10 00:39:43 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3M 236 STATION #5,240 Avenue K,235/236 Surface Lot,Maplewood,MN,55119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.954296,-92.987975,2024-12-10,172653,2024-12-10 00:45:45 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3M 236 STATION #2,240 Avenue K,235/236 Surface Lot,Maplewood,MN,55119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.954269,-92.987718,2024-12-10,172654,2024-12-10 00:45:45 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3M 236 STATION#1,240 Avenue K,235/236 Surface Lot,Maplewood,MN,55119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.954259,-92.98762,2024-12-10,172655,2024-12-10 00:45:43 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3M 236 STATION #4,240 Avenue K,B235/236 Surface Lot,Maplewood,MN,55119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.954302,-92.987871,2024-12-10,172656,2024-12-10 00:45:12 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HY VEE SHAKOPEE SOUTH,1451 Adams St,Located in Hy-Vee Parking Lot,Shakopee,MN,55379,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.778637,-93.538775,2024-12-10,172883,2024-12-10 00:46:59 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LANESBORO BASS POND 02,Co Hwy 21,Site is located in parking lot of small pond on mill pond rd,Lanesboro,MN,55949,,888-758-4389,T,2024-11-21,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.720517,-91.979015,2024-12-10,173248,2024-12-10 00:55:19 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HY VEE RBNSDALE NORTH,3505 Bottineau Blvd,Located in the Hy-Vee parking lot,Robbinsdale,MN,55422,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.019188,-93.327033,2024-12-10,173434,2024-12-10 00:56:10 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,VIRGINIA PU VETS MEMORIAL,202 N 3rd Ave W,,Virginia,MN,55792,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.524846,-92.535716,2024-12-10,173717,2024-12-10 00:58:34 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CITY OF ST PAUL RIVER CENTRE 3,150 W Kellogg Blvd,,Saint Paul,MN,55102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.943175,-93.100266,2024-12-10,174088,2024-12-10 01:02:30 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CITY OF ST PAUL RIVER CENTRE 2,150 W Kellogg Blvd,,Saint Paul,MN,55102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.943348,-93.1004,2024-12-10,174089,2024-12-10 01:02:21 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CITY OF ST PAUL RIVER CENTRE 1,150 W Kellogg Blvd,,Saint Paul,MN,55102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.943343,-93.100341,2024-12-10,174090,2024-12-10 01:00:05 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3M 229 NORTHLOT #4,259 12th St,,Maplewood,MN,55119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.952747,-92.997113,2024-12-10,174227,2024-12-10 01:02:43 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MOOSE LAKE LEVEL 2,201 Arrowhead Ln,,Moose Lake,MN,55767,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.45235,-92.76395,2024-12-10,174389,2024-12-10 01:03:56 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HY VEE MAPLE GROVE B,18755 70th Way N,Near Main Entrance,Maple Grove,MN,55311,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.08314,-93.517962,2024-12-10,174522,2024-12-10 01:05:28 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MINNEAPOLIS RAMP A L3-1,101 N 9th St,Zone N4,Minneapolis,MN,55402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.978259,-93.277903,2024-12-10,174585,2024-12-10 01:06:33 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MINNEAPOLIS RAMP A L5-1,101 N 9th St,Zone N4,Minneapolis,MN,55402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.978256,-93.277842,2024-12-10,174586,2024-12-10 01:06:33 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MINNEAPOLIS RAMP A L5-2,101 N 9th St,Zone N4,Minneapolis,MN,55402,,888-758-4389,T,2024-08-21,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.978291,-93.277851,2024-12-10,174587,2024-12-10 01:06:31 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MINNEAPOLIS RAMP A L6-2,101 N 9th St,Zone N4,Minneapolis,MN,55402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.978306,-93.277803,2024-12-10,174588,2024-12-10 01:06:25 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MINNEAPOLIS RAMP A L7-2,101 N 9th St,,Minneapolis,MN,55402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.978309,-93.277744,2024-12-10,174589,2024-12-10 01:06:23 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MINNEAPOLIS RAMP A L6-1,101 N 9th St,Zone N4,Minneapolis,MN,55402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.978253,-93.277785,2024-12-10,174590,2024-12-10 01:06:23 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MINNEAPOLIS RAMP A L7-1,101 N 9th St,,Minneapolis,MN,55402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.97826,-93.277748,2024-12-10,174591,2024-12-10 01:06:21 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HY VEE RCHSTER 4 SOUTH,4221 W Cir Dr NW,Hy-Vee Parking lot,Rochester,MN,55901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.065735,-92.525407,2024-12-10,174601,2024-12-10 00:39:19 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HY VEE NEW HOPE EAST,4300 Xylon Ave N,,Minneapolis,MN,55428,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.034351,-93.383521,2024-12-10,174602,2024-12-10 00:39:05 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MINNEAPOLIS RAMP C L3-3,318 N 2nd Ave,,Minneapolis,MN,55401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.982793,-93.273893,2024-12-10,174670,2024-12-10 01:07:01 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
